Player,Year,Tm,G,PTS,TRB,AST,Team_PTS,Team_Opp_PTS,game_result,game_location
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,108,87,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,93,109,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,106,97,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,107,100,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,117,97,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,101,94,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,114,109,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,112,120,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,122,97,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,103,101,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,103,105,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,89,119,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,84,96,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,107,112,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,102,82,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,96,108,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,91,99,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,111,115,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,109,106,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,76,73,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,82,110,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,96,102,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,106,102,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,102,116,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,103,111,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,101,106,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,114,85,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,110,101,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,93,90,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,118,108,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,114,107,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,89,97,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,105,113,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,79,122,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,99,109,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,99,100,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,115,117,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,98,102,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,93,85,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,69,99,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,86,104,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,98,105,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,100,104,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,88,98,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,114,124,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,106,96,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,81,89,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,94,119,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,96,110,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,82,104,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,92,99,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,106,95,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,100,85,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,111,120,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,100,114,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,106,78,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,115,102,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,114,103,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,118,111,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,81,92,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,108,118,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,91,108,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,119,100,W,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,85,99,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,107,91,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,114,120,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,84,98,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,93,123,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,92,107,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,119,101,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,143,144,L,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,122,111,W,Home
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,103,110,L,Away
Arron Afflalo,2015.0,DEN,53.0,771.0,180.0,101.0,126,133,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,101,84,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,104,109,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,81,93,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,100,91,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,100,99,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,111,118,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,109,102,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,139,91,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,93,102,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,106,100,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,97,117,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,106,94,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,89,99,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,91,100,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,80,83,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,112,104,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,85,112,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,100,120,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,104,87,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,104,93,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,107,112,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,119,114,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,122,128,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,119,111,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,99,90,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,88,114,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,101,99,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,84,96,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,97,90,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,100,107,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,110,106,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,93,95,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,111,83,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,85,92,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,94,98,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,106,95,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,100,108,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,105,94,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,81,96,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,95,93,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,92,99,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,96,80,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,92,84,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,109,106,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,99,74,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,85,93,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,108,103,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,115,100,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,91,102,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,116,113,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,72,107,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,96,100,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,93,106,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,84,95,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,105,91,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,100,97,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,102,96,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,104,102,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,99,92,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,88,85,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,98,104,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,95,89,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,114,103,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,111,91,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,85,84,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,72,74,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,96,112,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,102,88,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,110,88,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,113,92,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,101,95,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,90,99,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,103,100,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,74,110,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,90,75,W,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,114,121,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,100,88,W,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,99,106,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,87,97,L,Away
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,119,123,L,Home
Alexis Ajinca,2015.0,NOP,68.0,443.0,315.0,47.0,98,109,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,91,103,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,81,93,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,96,114,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,93,104,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,89,91,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,115,118,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,88,120,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,70,123,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,87,88,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,75,100,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,90,101,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,96,122,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,83,91,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,104,114,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,91,99,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,103,110,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,103,109,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,85,77,W,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,108,101,W,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,79,95,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,70,88,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,115,120,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,87,105,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,91,109,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,96,88,W,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,91,87,W,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,93,114,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,71,88,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,86,126,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,96,112,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,91,127,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,95,92,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,77,97,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,90,88,W,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,93,92,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,84,100,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,96,81,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,89,107,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,76,111,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,91,98,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,86,91,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,83,101,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,74,99,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,89,69,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,103,94,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,85,91,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,84,97,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,105,98,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,96,107,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,89,81,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,84,89,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,95,106,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,98,103,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,108,119,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,88,104,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,74,94,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,103,114,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,118,123,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,83,89,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,92,84,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,95,104,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,114,107,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,87,94,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,89,108,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,94,83,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,97,81,W,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,87,101,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,106,107,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,99,85,W,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,98,119,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,86,87,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,111,113,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,93,106,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,91,92,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,91,101,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,90,119,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,107,114,L,Away
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,97,107,L,Home
Furkan Aldemir,2015.0,PHI,41.0,93.0,176.0,28.0,101,105,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,80,104,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,95,90,W,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,96,93,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,83,98,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,95,98,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,99,110,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,96,103,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,85,91,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,95,97,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,100,102,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,109,93,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,113,117,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,99,115,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,91,83,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,86,91,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,102,109,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,78,105,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,79,86,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,93,98,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,87,90,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,102,103,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,99,103,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,93,104,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,95,109,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,101,95,W,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,90,95,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,87,107,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,97,103,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,90,99,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,108,118,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,91,102,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,129,135,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,79,101,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,78,99,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,81,97,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,82,95,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,83,105,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,91,101,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,96,120,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,82,110,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,79,95,L,Neutral
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,99,92,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,98,91,W,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,113,106,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,71,76,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,100,92,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,82,103,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,92,80,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,97,108,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,88,92,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,92,106,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,83,89,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,87,111,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,83,101,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,94,115,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,121,115,W,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,103,98,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,86,124,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,82,105,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,86,92,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,78,106,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,82,87,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,101,94,W,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,94,125,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,89,102,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,104,100,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,92,95,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,89,106,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,80,111,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,92,96,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,98,100,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,87,101,L,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,101,91,W,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,86,102,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,91,99,L,Home
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,80,79,W,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,112,108,W,Away
Cole Aldrich,2015.0,NYK,61.0,338.0,338.0,75.0,90,112,L,Home
LaMarcus Aldridge,2015.0,POR,71.0,1661.0,726.0,124.0,106,89,W,Home
LaMarcus Aldridge,2015.0,POR,71.0,1661.0,726.0,124.0,94,103,L,Away
LaMarcus Aldridge,2015.0,POR,71.0,1661.0,726.0,124.0,90,95,L,Home
LaMarcus Aldridge,2015.0,POR,71.0,1661.0,726.0,124.0,101,82,W,Home
LaMarcus Aldridge,2015.0,POR,71.0,1661.0,726.0,124.0,108,87,W,Home
LaMarcus Aldridge,2015.0,POR,71.0,1661.0,726.0,124.0,102,106,L,Away
LaMarcus Aldridge,2015.0,POR,71.0,1661.0,726.0,124.0,116,100,W,Home
LaMarcus Aldridge,2015.0,POR,71.0,1661.0,726.0,124.0,102,100,W,Home
